Investigation_Type,Aircraft_damage,Aircraft_Category,Make,Model,Amateur_Built,Number_of_Engines,Engine_Type,Purpose_of_flight,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Minor_Injuries,Total_Uninjured,Weather_Condition,Event_Year
Accident,Substantial,Airplane,Cessna,172,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Accident,Destroyed,Airplane,Beech,36,No,1,Unknown,Unknown,0,0,2,0,Unknown,2019
Incident,Unknown,Airplane,Airbus,A320,No,2,Geared Turbofan,Unknown,0,0,0,0,Unknown,2019
Accident,Substantial,Airplane,Consolidated Vultee,BT13,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Cessna,206,No,1,Reciprocating,Unknown,0,0,0,2,Unknown,2019
Accident,Substantial,Airplane,Cessna,180,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,North American,AT 6D,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Incident,Minor,Airplane,Boeing,787,No,1,Unknown,Unknown,0,0,0,298,Unknown,2019
Accident,Substantial,Airplane,Cessna,172,No,1,Reciprocating,Personal,0,3,0,0,VMC,2019
Accident,Destroyed,Airplane,Embraer,EMB710,No,1,Unknown,Unknown,3,0,0,0,Unknown,2019
Accident,Substantial,Airplane,Cessna,180,No,1,Reciprocating,Personal,0,1,0,0,VMC,2019
Accident,Substantial,Airplane,Piper,PA28,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Cessna,172,No,1,Reciprocating,Positioning,0,0,1,0,VMC,2019
Accident,Destroyed,Airplane,Fantasy Air,ALLEGRO,No,1,Reciprocating,Personal,1,0,0,0,VMC,2019
Accident,Substantial,Airplane,Extra,EA300,No,1,Unknown,Instructional,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Rockwell,690,No,2,Turbo Prop,Personal,0,0,0,1,VMC,2019
Incident,Unknown,Airplane,Reims Aviation Cessna,F172N,No,1,Unknown,Unknown,0,0,0,2,Unknown,2019
Incident,Unknown,Airplane,Mcdonnell Douglas,MD11,No,1,Turbo Fan,Unknown,0,0,0,0,Unknown,2019
Accident,Substantial,Airplane,De Havilland,DHC6,No,2,Turbo Prop,Instructional,0,3,0,0,VMC,2019
Accident,Destroyed,Airplane,Textron Aviation Inc,680A,No,2,Turbo Fan,Business,0,3,0,2,VMC,2019
Incident,Minor,Airplane,Boeing,767,No,2,Turbo Fan,Unknown,0,1,0,158,Unknown,2019
Accident,Substantial,Airplane,Piper,PA 12,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Cessna,150,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Unknown,Airplane,Boeing,787,No,1,Unknown,Unknown,0,1,1,223,Unknown,2019
Accident,Destroyed,Airplane,Pitts,S2,No,1,Reciprocating,Personal,2,0,0,0,VMC,2019
Accident,Substantial,Airplane,Flight Design,CT2K,No,1,Reciprocating,Personal,0,2,0,0,VMC,2019
Accident,Substantial,Airplane,Air Tractor,AT502,No,1,Turbo Prop,Aerial Application,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Cessna,172,No,1,Reciprocating,Unknown,2,0,0,0,Unknown,2019
Accident,Substantial,Airplane,Beech,35,No,1,Unknown,Personal,0,0,2,0,Unknown,2019
Accident,Destroyed,Airplane,Cessna,T303,No,2,Reciprocating,Personal,1,0,2,0,VMC,2019
Incident,Unknown,Airplane,Airbus,A320,No,1,Turbo Fan,Unknown,0,0,0,0,Unknown,2019
Accident,Unknown,Airplane,Cessna,150,No,1,Unknown,Instructional,0,0,0,2,Unknown,2019
Accident,Substantial,Airplane,Beech,95B55,No,2,Reciprocating,Instructional,2,0,0,0,VMC,2019
Accident,Substantial,Airplane,Cessna,208B,No,1,Turbo Prop,Unknown,0,0,0,10,VMC,2019
Accident,Substantial,Airplane,Cessna,172,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2019
Accident,Destroyed,Airplane,Cessna,U206,No,1,Reciprocating,Personal,1,0,2,0,IMC,2019
Incident,Minor,Airplane,Boeing,757,No,2,Turbo Fan,Unknown,0,0,0,159,Unknown,2019
Accident,Substantial,Airplane,Cessna,TU206,No,1,Reciprocating,Personal,0,0,0,3,VMC,2019
Accident,Substantial,Airplane,Piper,PA28R,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Champion,7GCBC,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Cirrus,SR22,No,1,Reciprocating,Personal,0,0,1,0,VMC,2019
Incident,Unknown,Airplane,Airbus,A320,No,2,Geared Turbofan,Unknown,0,0,0,0,Unknown,2019
Accident,Substantial,Airplane,Cessna,T210,No,1,Unknown,Personal,0,0,0,1,Unknown,2019
Accident,Destroyed,Airplane,Grumman,G164,No,1,Reciprocating,Aerial Application,1,0,0,0,VMC,2019
Accident,Substantial,Airplane,Aero Commander,200,No,1,Reciprocating,Personal,2,0,0,0,VMC,2019
Accident,Substantial,Airplane,Cessna,180,No,1,Reciprocating,Personal,0,1,0,0,VMC,2019
Accident,Substantial,Airplane,Piper,PA 31P,No,2,Reciprocating,Personal,0,0,0,1,VMC,2019
Incident,Minor,Airplane,Boeing,737,No,1,Unknown,Unknown,0,0,0,0,Unknown,2019
Accident,Destroyed,Airplane,Beech,36,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Accident,Destroyed,Airplane,Cessna,560XL,No,1,Turbo Fan,Unknown,0,0,0,10,VMC,2019
Accident,Substantial,Airplane,Cessna,120,No,1,Reciprocating,Personal,0,0,1,0,VMC,2019
Accident,Substantial,Airplane,Stinson,108,No,1,Reciprocating,Personal,0,1,0,0,VMC,2019
Accident,Substantial,Airplane,Cessna,310,No,2,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Maule,M5,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Piper,PA28,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Cirrus,SR22,No,1,Reciprocating,Personal,0,0,0,2,IMC,2019
Accident,Substantial,Airplane,Cessna,A185,No,1,Reciprocating,Personal,0,2,0,0,VMC,2019
Accident,Substantial,Airplane,Pipistrel,SINUS 912,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Destroyed,Airplane,Cessna,150,No,1,Unknown,Unknown,1,0,0,0,Unknown,2019
Accident,Destroyed,Airplane,Reims,F172,No,1,Unknown,Personal,1,0,0,0,Unknown,2019
Accident,Substantial,Airplane,Beech,F33,No,1,Reciprocating,Personal,0,0,0,3,VMC,2019
Accident,Destroyed,Airplane,Cessna,182,No,1,Unknown,Unknown,4,0,0,0,Unknown,2019
Accident,Substantial,Airplane,Beech,35,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,American Legend Aircraft Co,AL3C,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Piper,PA24,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Pitts,S2,No,1,Unknown,Unknown,2,0,0,0,Unknown,2019
Incident,Unknown,Airplane,Boeing,777,No,1,Unknown,Unknown,0,0,0,0,Unknown,2019
Accident,Substantial,Airplane,Piper,PA28,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Scoda Aeronautical,Super Petrel,No,1,Unknown,Personal,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Piper,J3C,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Cessna,425,No,2,Turbo Prop,Personal,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Cirrus,SR22,No,1,Unknown,Personal,0,0,0,3,VMC,2019
Accident,Destroyed,Airplane,Piper,PA28RT,No,1,Reciprocating,Personal,3,0,0,0,Unknown,2019
Accident,Substantial,Airplane,Lockheed,C130,No,1,Turbo Prop,Ferry,0,0,0,7,VMC,2019
Accident,Substantial,Airplane,Mooney,M20C,No,1,Reciprocating,Personal,0,1,2,0,Unknown,2019
Accident,Substantial,Airplane,Piper,PA18,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Unknown,Airplane,Mcdonnell Douglas,MD88,No,2,Turbo Jet,Unknown,0,0,1,151,VMC,2019
Accident,Unknown,Airplane,Airbus,A320,No,2,Turbo Fan,Unknown,0,0,1,0,VMC,2019
Accident,Destroyed,Airplane,Cessna,560,No,1,Unknown,Unknown,0,0,0,0,Unknown,2019
Accident,Substantial,Airplane,Airbus,A330,No,1,Unknown,Unknown,0,0,0,162,Unknown,2019
Accident,Destroyed,Airplane,Cessna,172,No,1,Reciprocating,Personal,2,0,0,0,VMC,2019
Accident,Substantial,Airplane,Piper,PA32RT,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Beech,33,No,1,Reciprocating,Personal,3,0,0,0,VMC,2019
Accident,Substantial,Airplane,Air Tractor,AT502,No,1,Turbo Prop,Business,0,1,0,0,VMC,2019
Accident,Substantial,Airplane,Cessna,172,No,1,Reciprocating,Instructional,0,1,0,0,Unknown,2019
Accident,Substantial,Airplane,Piper,PA-22-150,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2019
Incident,Unknown,Airplane,Saab,340,No,1,Turbo Prop,Unknown,0,0,0,0,Unknown,2019
Accident,Destroyed,Airplane,Air Tractor,AT502,No,1,Unknown,Unknown,1,0,0,0,Unknown,2019
Accident,Substantial,Airplane,Luscombe,8,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Piper,PA-18,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Piper,PA22,No,1,Reciprocating,Personal,0,1,0,1,VMC,2019
Accident,Substantial,Airplane,Cessna,510,No,1,Turbo Fan,Personal,0,2,0,0,VMC,2019
Accident,Substantial,Airplane,Piper,PA28,No,1,Reciprocating,Personal,0,2,0,0,VMC,2019
Accident,Substantial,Airplane,Diamond,DA20,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2019
Incident,Unknown,Airplane,Boeing,737,No,1,Unknown,Unknown,0,0,0,133,Unknown,2019
Accident,Substantial,Airplane,Stinson,108,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Cirrus,SR22,No,1,Reciprocating,Personal,0,0,0,4,VMC,2019
Accident,Substantial,Airplane,Piper,PA 28-180,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Piper,PA 18,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Destroyed,Airplane,Beech,B300,No,1,Unknown,Unknown,9,0,0,0,Unknown,2019
Accident,Substantial,Airplane,Piper,PA38,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Piper,PA32RT,No,1,Reciprocating,Personal,0,0,0,6,VMC,2019
Accident,Substantial,Airplane,Piper,J3C,No,1,Unknown,Personal,0,0,2,0,VMC,2019
Accident,Substantial,Airplane,Piper,PA18,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Destroyed,Airplane,Weatherly,620,No,1,Reciprocating,Aerial Application,1,0,0,0,VMC,2019
Accident,Substantial,Airplane,Cessna,172,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Lancair,LC41-550FG,No,1,Unknown,Personal,0,3,0,0,VMC,2019
Incident,Unknown,Airplane,Boeing,737,No,1,Unknown,Unknown,0,0,0,0,Unknown,2019
Accident,Substantial,Airplane,Piper,PA60,No,2,Reciprocating,Personal,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Jackson,Velocity,No,1,Reciprocating,Business,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Piper,PA28,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Cessna,A185,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Lake,LA-4-200,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Cessna,180,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Phantom Aeronautics,X-1,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Cessna,210,No,1,Reciprocating,Aerial Observation,2,0,0,0,VMC,2019
Accident,Substantial,Airplane,Piper,J3C,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Cessna,182,No,1,Reciprocating,Personal,0,1,0,0,VMC,2019
Accident,Substantial,Airplane,Cessna,310,No,2,Reciprocating,Personal,0,2,0,0,VMC,2019
Accident,Substantial,Airplane,Piper,PA18,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Piper,PA18,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2019
Accident,Destroyed,Airplane,Cessna,172,No,1,Unknown,Unknown,1,0,0,0,Unknown,2019
Accident,Unknown,Airplane,Piper,PA25,No,1,Unknown,Unknown,0,0,0,1,Unknown,2019
Accident,Substantial,Airplane,Cessna,195A,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Piper,PA-28D-180,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Piper,PA18,No,1,Reciprocating,Personal,2,0,0,0,Unknown,2019
Accident,Unknown,Airplane,Airbus,A319,No,2,Turbo Fan,Unknown,0,0,1,107,VMC,2019
Accident,Destroyed,Airplane,Champion,7GCBC,No,1,Reciprocating,Personal,1,0,0,0,VMC,2019
Accident,Substantial,Airplane,Siai-Marchetti,SM 1019,No,1,Turbo Prop,Personal,0,2,0,0,VMC,2019
Accident,Substantial,Airplane,Champion,7KCAB,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Incident,Minor,Airplane,Boeing,767,No,1,Unknown,Unknown,0,0,0,0,Unknown,2019
Accident,Destroyed,Airplane,Beech,C24,No,1,Reciprocating,Instructional,2,0,2,0,VMC,2019
Accident,Substantial,Airplane,Cessna,210,No,1,Reciprocating,Personal,2,0,0,0,VMC,2019
Accident,Substantial,Airplane,Air Tractor,AT 602,No,1,Turbo Prop,Personal,0,1,0,1,VMC,2019
Accident,Substantial,Airplane,Grumman,G164,No,1,Reciprocating,Aerial Application,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Cessna,140,No,1,Reciprocating,Aerial Observation,2,0,0,0,VMC,2019
Accident,Substantial,Airplane,Cessna,172,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Destroyed,Airplane,Piper,PA32,No,1,Reciprocating,Personal,1,0,0,0,VMC,2019
Accident,Destroyed,Airplane,Cessna,150,No,1,Reciprocating,Personal,1,0,0,0,VMC,2019
Accident,Substantial,Airplane,Beech,23,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Accident,Destroyed,Airplane,Cessna,208,No,1,Unknown,Unknown,1,0,0,0,Unknown,2019
Accident,Substantial,Airplane,Beech,23,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Ercoupe,415,No,1,Reciprocating,Instructional,0,0,2,0,VMC,2019
Accident,Substantial,Airplane,Cessna,172,No,1,Reciprocating,Personal,0,0,1,0,VMC,2019
Accident,Substantial,Airplane,Cessna,152,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2019
Accident,Destroyed,Airplane,Piper,PA28,No,1,Unknown,Personal,0,1,1,0,VMC,2019
Accident,Destroyed,Airplane,Convair,440,No,2,Reciprocating,Unknown,2,0,0,0,VMC,2019
Accident,Substantial,Airplane,Piper,PA28,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Beech,35,No,1,Unknown,Personal,0,2,0,0,VMC,2019
Accident,Substantial,Airplane,Piper,PA34,No,2,Reciprocating,Personal,0,0,0,1,VMC,2019
Incident,Unknown,Airplane,Airbus,A321,No,2,Turbo Fan,Unknown,0,0,0,180,Unknown,2019
Incident,Unknown,Airplane,Boeing,737,No,1,Unknown,Unknown,0,0,0,0,Unknown,2019
Accident,Minor,Airplane,Bombardier,CL 600 2C10,No,1,Unknown,Unknown,0,0,0,114,VMC,2019
Accident,Substantial,Airplane,Cessna,172F,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Cessna,172,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Cessna,150,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Mooney,M20J,No,1,Reciprocating,Personal,0,2,0,0,VMC,2019
Accident,Substantial,Airplane,Piper,PA23,No,2,Reciprocating,Personal,0,0,0,1,VMC,2019
Incident,Minor,Airplane,Cessna,525,No,1,Unknown,Unknown,0,0,0,8,Unknown,2019
Accident,Substantial,Airplane,Cessna,P206,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Cirrus,SR22,No,1,Reciprocating,Personal,0,2,0,0,IMC,2019
Accident,Substantial,Airplane,Cozy,Mark IV,No,1,Unknown,Unknown,2,0,0,0,Unknown,2019
Accident,Substantial,Airplane,Beech,55,No,2,Reciprocating,Personal,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Mooney,M20M,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Piper,PA28,No,1,Reciprocating,Instructional,0,0,0,3,VMC,2019
Accident,Substantial,Airplane,Cirrus,SR20,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Incident,Unknown,Airplane,Boeing,B777 200ER,No,2,Turbo Fan,Unknown,0,0,0,0,Unknown,2019
Accident,Destroyed,Airplane,Piper,PA31,No,1,Unknown,Unknown,7,0,2,0,Unknown,2019
Accident,Substantial,Airplane,Diamond,DA40,No,1,Reciprocating,Personal,0,1,0,0,VMC,2019
Accident,Substantial,Airplane,Cessna,L19,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Accident,Destroyed,Airplane,Piper,PA46,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Piper,PA 12,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Cessna,175,No,1,Reciprocating,Personal,0,0,1,0,Unknown,2019
Accident,Destroyed,Airplane,Cirrus,SR22,No,1,Unknown,Unknown,2,0,0,0,Unknown,2019
Accident,Substantial,Airplane,Pzl Okecie,PZL104,No,1,Turbo Prop,Personal,0,0,0,3,VMC,2019
Accident,Substantial,Airplane,Piper,PA32R,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Incident,Unknown,Airplane,Airbus,A220,No,2,Turbo Fan,Unknown,0,0,0,77,Unknown,2019
Accident,Substantial,Airplane,Maule,M 6-235,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Socata,TB9,No,1,Reciprocating,Instructional,0,1,0,1,VMC,2019
Accident,Substantial,Airplane,Cessna,152,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Piper,PA18,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2019
Accident,Destroyed,Airplane,Beech,V35,No,1,Reciprocating,Personal,1,0,0,0,VMC,2019
Accident,Substantial,Airplane,Vans,RV 4,No,1,Reciprocating,Personal,0,2,0,0,VMC,2019
Accident,Substantial,Airplane,Cessna,152,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2019
Accident,Destroyed,Airplane,Cessna,182,No,1,Reciprocating,Personal,2,0,0,0,VMC,2019
Accident,Destroyed,Airplane,Cessna,177,No,1,Reciprocating,Other Work Use,1,0,1,0,VMC,2019
Accident,Substantial,Airplane,Cessna,208,No,1,Turbo Prop,Skydiving,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,De Havilland,BEAVER DHC 2 MK.1,No,1,Reciprocating,Other Work Use,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Piper,PA60,No,2,Reciprocating,Personal,0,0,0,4,VMC,2019
Accident,Destroyed,Airplane,Mooney,M20J,No,1,Unknown,Unknown,2,0,0,0,Unknown,2019
Accident,Substantial,Airplane,Diamond,DA20,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Accident,Destroyed,Airplane,Cessna,A185,No,1,Reciprocating,Personal,2,0,0,0,VMC,2019
Accident,Destroyed,Airplane,Mooney,M20K,No,1,Unknown,Unknown,1,0,3,0,Unknown,2019
Accident,Substantial,Airplane,Cessna,172,No,1,Unknown,Unknown,0,0,0,1,Unknown,2019
Accident,Substantial,Airplane,De Havilland,BEAVER DHC 2,No,1,Reciprocating,Unknown,0,0,0,3,VMC,2019
Accident,Substantial,Airplane,Piper,PA 18,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Thomas Lee,Nieuport 11,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Piper,PA18,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Piper,PA18,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Cessna,172,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Cessna,150,No,1,Reciprocating,Personal,1,0,0,0,VMC,2019
Accident,Substantial,Airplane,Beech,35,No,1,Reciprocating,Instructional,0,0,2,0,VMC,2019
Accident,Substantial,Airplane,Cessna,337,No,2,Reciprocating,Instructional,0,0,2,0,VMC,2019
Accident,Substantial,Airplane,Cessna,172,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2019
Accident,Destroyed,Airplane,Cessna,182,No,1,Reciprocating,Personal,0,0,1,2,VMC,2019
Accident,Substantial,Airplane,Cessna,172,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Cirrus,SR22,No,1,Reciprocating,Instructional,0,1,1,0,VMC,2019
Accident,Substantial,Airplane,Cessna,152,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Beech,36,No,1,Reciprocating,Personal,0,0,0,1,Unknown,2019
Accident,Substantial,Airplane,Stinson,108,No,1,Reciprocating,Personal,0,1,1,0,VMC,2019
Accident,Substantial,Airplane,Piper,J3C,No,1,Reciprocating,Personal,0,2,0,0,VMC,2019
Accident,Destroyed,Airplane,Piper,PA22,No,1,Unknown,Unknown,2,0,0,0,Unknown,2019
Accident,Destroyed,Airplane,American Aviation,AA5,No,1,Reciprocating,Personal,2,0,0,0,VMC,2019
Accident,Substantial,Airplane,Piper,PA 12,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Piper,PA 22,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Air Tractor,AT802,No,1,Turbo Prop,Aerial Application,0,0,1,0,VMC,2019
Accident,Substantial,Airplane,Pitts,S2,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Diamond,DA 40,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2019
Accident,Destroyed,Airplane,Piper,PA28,No,1,Unknown,Personal,0,0,0,1,Unknown,2019
Accident,Destroyed,Airplane,Cessna,421,No,2,Reciprocating,Personal,3,0,0,0,VMC,2019
Incident,Minor,Airplane,Embraer,ERJ190,No,1,Turbo Fan,Unknown,0,0,0,0,Unknown,2019
Accident,Substantial,Airplane,Taylorcraft,BC12,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Beech,55,No,2,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Destroyed,Airplane,Boeing,B17,No,4,Reciprocating,Other Work Use,7,1,5,0,VMC,2019
Accident,Substantial,Airplane,Socata,TBM 700,No,1,Turbo Prop,Business,5,0,1,0,IMC,2019
Accident,Substantial,Airplane,Piper,PA46,No,1,Reciprocating,Personal,0,2,0,0,VMC,2019
Accident,Destroyed,Airplane,Piper,PA28,No,1,Reciprocating,Personal,2,0,0,0,VMC,2019
Accident,Substantial,Airplane,Cessna,172,No,1,Reciprocating,Personal,0,1,0,0,VMC,2019
Accident,Destroyed,Airplane,Piper,AEROSTAR 602P,No,2,Reciprocating,Business,1,0,0,0,VMC,2019
Accident,Substantial,Airplane,Champion,7ECA,No,1,Reciprocating,Instructional,0,0,2,0,VMC,2019
Accident,Substantial,Airplane,Cessna,172,No,1,Unknown,Instructional,1,0,0,0,Unknown,2019
Accident,Substantial,Airplane,Reed Mike,SMITHS SUPER CUB,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Beech,B36,No,1,Reciprocating,Personal,0,0,0,4,VMC,2019
Accident,Substantial,Airplane,Cessna,172,No,1,Unknown,Unknown,2,0,0,0,Unknown,2019
Accident,Unknown,Airplane,Piper,PA-28-140,No,1,Reciprocating,Unknown,1,0,1,0,Unknown,2019
Accident,Substantial,Airplane,Honda Aircraft,HA-420,No,2,Turbo Jet,Executive/corporate,0,0,0,5,IMC,2019
Accident,Substantial,Airplane,De Havilland,BEAVER DHC 2,No,1,Reciprocating,Positioning,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Beech,36,No,1,Unknown,Personal,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Raytheon,HAWKER,No,2,Turbo Fan,Unknown,0,0,0,4,VMC,2019
Incident,Minor,Airplane,Boeing,767,No,1,Unknown,Unknown,0,0,0,102,Unknown,2019
Accident,Substantial,Airplane,Cessna,150,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Beech,19,No,1,Reciprocating,Personal,0,0,0,1,VMC,2019
Incident,Unknown,Airplane,Bae,AVRO146RJ,No,1,Unknown,Unknown,0,0,0,16,Unknown,2019
Accident,Substantial,Airplane,Piper,PA18,No,1,Reciprocating,Ferry,0,0,0,1,VMC,2019
Accident,Substantial,Airplane,Piper,PA28,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Aeronca,7AC,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2019
Accident,Destroyed,Airplane,Cessna,172,No,1,Reciprocating,Personal,1,0,0,0,IMC,2019
Accident,Substantial,Airplane,Ayres,S2R,No,1,Turbo Prop,Aerial Application,0,1,0,0,VMC,2019
Accident,Substantial,Airplane,Zenith,ZENITH 601XLB,No,1,Reciprocating,Personal,0,1,0,0,VMC,2019
Accident,Substantial,Airplane,Wingtip To Wingtip Llc,PANZL S-330,No,1,Reciprocating,Personal,0,0,0,12,VMC,2019
Accident,Substantial,Airplane,Champion,8GCBC,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Accident,Substantial,Airplane,Cessna,180,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
Accident,Unknown,Airplane,Cessna,172,No,1,Reciprocating,Personal,0,0,1,1,VMC,2019
Accident,Substantial,Airplane,Piper,PA-28R-200,No,1,Reciprocating,Positioning,0,1,0,0,VMC,2019
Accident,Substantial,Airplane,Taylorcraft,BC12,No,1,Reciprocating,Personal,0,0,0,2,VMC,2019
